"","x"
"681",-0.0945060372853672
"682",-1.16886177161613
"683",1.65457370616578
"684",-7.40632550901246
"685",6.85459707377045
"686",-7.11157767494712
"687",1.66965968484437
"688",-5.21630547497412
"689",7.66760128381147
"690",-4.81884098221448
"691",11.1737042611974
"692",-6.82517139743753
"693",6.79985513209139
"694",6.62391081357779
"695",-12.1208700771789
"696",-1.97190857430916
"697",6.49415962837891
"698",-11.6184894277373
"699",2.4359204188708
"700",8.93620747787448
"701",-1.77844100153937
"702",5.07605251965222
"703",3.01429480738724
"704",2.4835955986891
"705",4.69996793050061
"706",7.31022000820048
"707",10.8715739026818
"708",16.396523783681
"709",6.97119017015484
"710",1.94685767614737
"711",7.18725135669996
"712",-1.03651720955202
"713",8.66245000835734
"714",2.16214343433919
"715",13.167697243206
"716",7.55604701097209
"717",-1.69790713588321
"718",7.83484942713324
"719",5.70508520202669
"720",10.969317679226
"721",-4.07119483793664
"722",1.4544026181899
"723",3.23647484233113
"724",-5.07243492054609
"725",-3.4454581557774
"726",-11.0112449074231
"727",1.00846706500692
"728",10.9088539770268
"729",8.5062391606284
"730",-1.90973414104703
"731",7.97772970442537
"732",2.19837477151972
"733",1.48018799623003
"734",-7.89083719114636
"735",11.5402324076687
"736",1.18667858727321
"737",-1.63028229961274
"738",-3.00432498795092
"739",2.4897854648225
"740",6.64954315514405
"741",0.839325804901979
"742",2.25191309255885
"743",4.50616110816022
"744",14.5872740126325
"745",-2.44658400624197
"746",0.258725630507226
"747",7.54436357385045
"748",-1.90802502692429
"749",-3.72116398376166
"750",-0.314526125090976
"751",4.71093199511312
"752",4.23171716292421
"753",-4.39989071153046
"754",5.10423556225567
"755",14.9094668532448
"756",-0.110809973459756
"757",-5.57664510495313
"758",-1.33104180946167
"759",-12.4536883568797
"760",-10.8080987976393
"761",7.18584714370496
"762",5.41477801841875
"763",-13.3353551989451
"764",15.1013512891715
"765",-7.80759104389964
"766",4.92584111660995
"767",-1.57928868022319
"768",17.5521957014881
"769",-11.5252932395793
"770",11.4667377552111
"771",-1.8238336500863
"772",-7.21191278574409
"773",15.0219478092643
"774",6.40190206387522
"775",-9.94973540321214
"776",3.12380464812274
"777",1.25722001692197
"778",14.9127510751039
"779",5.18880036069306
"780",6.09509476271888
"781",-3.95074675492127
"782",4.40458873068965
"783",-4.49787087211872
"784",5.99905581224368
"785",-8.17171633784029
"786",7.26212491252713
"787",16.6745242116975
"788",3.51060658654186
"789",23.7676357443955
"790",12.9064552651164
"791",0.671646813732926
"792",4.69503455299753
"793",5.32958116065251
"794",0.132772095797092
"795",4.36948360103241
"796",-4.08122965563494
"797",10.3659367467767
"798",14.0885589063918
"799",-8.31529999418171
"800",5.67052460035012
"801",-7.45062493970094
"802",-0.0292020622218403
"803",4.67046329975821
"804",10.5339901945333
"805",10.6169169509839
"806",-10.1304643593364
"807",1.2350037532836
"808",9.18701550404804
"809",-1.51465787651809
"810",12.3418636780497
"811",6.82785918579096
"812",8.47691860743068
"813",8.05408618539739
"814",0.859831091056295
"815",1.518550226463
"816",12.082655658675
"817",8.84002928026154
"818",-4.07101788672833
"819",-3.60057165333509
"820",-1.86186811434266
"821",4.06377723785705
"822",10.0910933792581
"823",10.0220713866695
"824",-0.334818601037264
"825",2.83491217178786
"826",14.1199341010777
"827",0.173532896393801
"828",1.72931064013433
"829",1.86963705048248
"830",8.58781316885669
"831",8.25725749682773
"832",3.63944095020087
"833",9.61590571673313
"834",15.3171447219976
"835",-5.4326220178346
"836",-4.40043106515195
"837",-14.5794882333583
"838",10.7785475623672
"839",2.47748782069005
"840",1.42398448320712
"841",1.43173854607771
"842",9.4265855715765
"843",-4.05303228071198
"844",-3.96433915429697
"845",-9.59038295750711
"846",-0.844775725454652
"847",25.6908649067676
"848",2.47365209538611
"849",-4.67982184319248
"850",0.294132434093842
"851",2.71374420552299
"852",10.9668327997766
"853",4.27459498015919
"854",1.60606762114119
"855",-0.650866757944293
"856",12.9754266173409
"857",-0.338913691190117
"858",12.3726945740095
"859",6.58854669608745
"860",14.1214201183634
"861",8.86456881484407
"862",9.9583862057629
"863",-2.58344448152897
"864",12.9603669188009
"865",-1.80383400672251
"866",1.49933383966392
"867",-10.5165550641927
"868",-3.97246925877553
"869",1.15261882602786
"870",-9.44957768839071
"871",1.98749513114327
"872",-8.48307091772673
"873",4.17458949240196
"874",21.1979165842753
"875",9.90195127198987
"876",9.48148089836755
"877",6.23450586199039
"878",-1.69980236967232
"879",-10.6088768380171
"880",8.89485423485592
"881",0.690205507243344
"882",7.80964396151076
"883",1.06513816989036
"884",-4.53155933203848
"885",-3.10777881494883
"886",12.1570740840695
"887",4.4458477809458
"888",7.1130049941464
"889",8.34330098568746
"890",-4.91986511114311
"891",2.11523601361363
"892",-0.874184016762184
"893",12.0695323521414
"894",20.0753827293831
"895",9.9439498938703
"896",-1.48304505201342
"897",0.324860622037267
"898",-2.6207654223034
"899",3.24762174252361
"900",-5.32718806852463
"901",-12.7992331558404
"902",0.610334892542812
"903",-4.04766244264484
"904",-9.79502057241771
"905",-10.9011178775729
"906",1.55210076700858
"907",1.05843216005596
"908",2.76184670064809
"909",-9.52674809277372
"910",9.11186740821911
"911",14.7629418369214
"912",-4.33615900598811
"913",0.70565347750061
"914",12.0165916082249
"915",5.44473613197244
"916",17.8928660936991
"917",4.61814128468548
"918",-5.72236198213305
"919",8.84251162793215
"920",-1.88432133804242
"921",-8.44934907388345
"922",-0.287167378233476
"923",-3.03620398293622
"924",-10.4909719894552
"925",-6.13645038152474
"926",-1.38996223695506
"927",2.02792869187347
"928",-3.18871422675126
"929",9.98085827571803
"930",-2.77596635739222
"931",-8.22596400583508
"932",0.999197910559439
"933",11.4634103789769
"934",1.28848530802967
"935",-0.281910843786705
"936",10.3119395363577
"937",6.21593826001154
"938",7.06428131954963
"939",5.95233381276718
"940",-3.71249378650493
"941",17.6599702153909
"942",-0.0881083820318791
"943",0.211566098270392
"944",10.7568880684846
"945",6.00758395935068
"946",1.11264983867097
"947",-1.29787666634601
"948",5.77127837293965
"949",-8.6768297934877
"950",-20.2549995244335
"951",5.51677777520977
"952",-2.33568552217911
"953",11.3685535613329
"954",4.2493152661247
"955",10.2495890714912
"956",3.89391183238935
"957",1.80057393173521
"958",-3.04631938643969
"959",0.869032786984423
"960",10.0434775701698
"961",-9.30754521121974
"962",1.89547838884477
"963",8.93693348250567
"964",4.83994105671179
"965",9.5989349206641
"966",19.6459737523269
"967",8.85973171476957
"968",8.68757233422875
"969",8.41292945536986
"970",2.76782846728297
"971",6.29072163528879
"972",22.6025832910176
"973",11.0009768632373
"974",14.5952794506865
"975",-8.33725867123651
"976",1.89813470623907
"977",5.84002153125632
"978",-2.90744234941975
"979",14.5600974019445
"980",3.93998207508723
"981",-10.2185613762264
"982",24.7591533251266
"983",5.30621874642568
"984",5.31594843024344
"985",6.57398360367621
"986",-4.9908151604788
"987",5.37192969788543
"988",-2.14822734642754
"989",20.3325513083367
"990",2.50203219175291
"991",26.2193998306297
"992",4.58008568923071
"993",0.0979942018485178
"994",1.86501035349781
"995",2.56346030887702
"996",5.82378349546884
"997",3.33768962893497
"998",-6.36560513255053
"999",15.1233865187952
"1000",14.8025474905636
"1001",3.01958422702355
"1002",11.5214228148345
"1003",-0.738655337148667
"1004",-2.21263653484234
"1005",5.20259873581963
"1006",10.9306233844113
"1007",16.950119158272
"1008",6.06462572544304
"1009",11.3441086916691
"1010",-8.39030162992609
"1011",4.97576692453222
"1012",6.05744276331079
"1013",8.96800393073859
"1014",13.7442303081579
"1015",8.0344815539508
"1016",-9.61370484426365
"1017",1.12143381098668
"1018",-4.34880942124729
"1019",3.99824574669622
"1020",0.260114399970988
"1021",12.570528671605
"1022",0.550658433428072
"1023",1.07713027551463
"1024",-9.56797300681009
"1025",12.0116076275573
"1026",13.3737385727399
"1027",-6.41982252619929
"1028",6.34734967449517
"1029",8.16663799023578
"1030",12.2172623800995
"1031",2.71847134691981
"1032",-8.64126986580693
"1033",7.53173994597255
"1034",3.23923618061233
"1035",1.12513666919098
"1036",-0.237089841862232
"1037",-9.99862240459816
"1038",-12.3170122708163
"1039",0.810413965618582
"1040",6.06441883202878
"1041",9.95965338091975
"1042",-3.07403393055339
"1043",4.72845756328715
"1044",-0.889962966182413
"1045",-3.21169115246994
"1046",10.3367811808587
"1047",5.27133340693353
"1048",9.11351915055227
"1049",0.846690398234445
"1050",0.0714329101190314
"1051",0.469145339788239
"1052",9.8971297167016
"1053",15.0274560951117
"1054",-5.82680103009873
"1055",10.2476111581747
"1056",11.9361010629431
"1057",7.62830802894967
"1058",5.46139734529501
"1059",10.8734197212044
"1060",13.9484199119161
"1061",0.872966845791203
"1062",-9.86444339443083
"1063",-9.93594664668098
"1064",-2.96158768225093
"1065",19.7203946098296
"1066",-4.8745095616701
"1067",3.31967616737504
"1068",6.72754939783878
"1069",16.1407810330162
"1070",10.9751853907587
"1071",1.46887047332738
"1072",-5.76680672135625
"1073",13.3086477653296
"1074",6.49002651187604
"1075",-8.87231559742488
"1076",0.534182180989207
"1077",2.93455759780094
"1078",4.52420595490379
"1079",2.37991043780848
"1080",-6.34201423529379
"1081",-5.10983619307995
"1082",3.25796959762608
"1083",4.19790987306615
"1084",25.9848440666201
"1085",10.2242840284584
"1086",2.14312992053991
"1087",2.38193401695538
"1088",12.3881423591724
"1089",4.49680064386032
"1090",-9.31962964454319
"1091",6.5260655753346
"1092",-5.25306236190544
"1093",0.270297912372942
"1094",4.25698654404049
"1095",5.38805627446227
"1096",-8.41517820544023
"1097",7.86751533193024
"1098",-9.32493927192253
"1099",-1.00725078702811
"1100",0.442635066062308
"1101",0.281489722619573
"1102",-4.02640037053801
"1103",-8.52211737043604
"1104",7.79837453886863
"1105",16.7070638241055
"1106",10.6266287103229
"1107",-8.65719052150459
"1108",7.578090862101
"1109",-0.175385344816428
"1110",1.32389639530198
"1111",1.63431055033444
"1112",-0.706926983864517
"1113",4.99780750547826
"1114",1.06780906666708
"1115",15.3326638019681
"1116",2.85139553526715
"1117",-3.68729191815886
"1118",6.42251632234304
"1119",2.95845191983366
"1120",16.7907588549371
"1121",6.12862629222269
"1122",-12.0116731482468
"1123",-4.20785251340363
"1124",-9.2131179973644
"1125",-3.8602152174452
"1126",-2.59754674061828
"1127",-3.97037404702234
"1128",17.6100554550688
"1129",3.93854565776061
"1130",1.46795255623095
"1131",-15.7304161497267
"1132",7.90320211575153
"1133",7.23294292490887
"1134",-3.14124235335479
"1135",-9.88679081242545
"1136",2.75628563285402
"1137",-4.65250906711205
"1138",9.03088660666601
"1139",-3.88136253847316
"1140",-6.40385632263651
"1141",7.23987916126311
"1142",1.4734810889222
"1143",-0.263897516793703
"1144",12.4307668617971
"1145",-0.828499995222116
"1146",8.44848946541856
"1147",2.43843602306711
"1148",15.5346509038466
"1149",-9.76280737880843
"1150",11.9386144621803
"1151",4.08103341276686
"1152",-4.21996591957744
"1153",-6.42339217522186
"1154",9.00463832099538
"1155",19.3007783904742
"1156",5.53873867114782
"1157",-9.9378559580658
"1158",10.2044595718067
"1159",-8.14177603689136
"1160",2.98612981160996
"1161",0.798581305145787
"1162",-2.85226133466679
"1163",4.17998045574812
"1164",4.07664662453117
"1165",11.0381010333117
"1166",-3.65535476796465
"1167",13.5647745714233
"1168",4.36894177311809
"1169",1.82695053237372
"1170",-2.03958679644798
"1171",1.60541638934814
"1172",-1.60815043885368
"1173",0.151890784874843
"1174",1.92022403366896
"1175",4.31146666090477
"1176",3.45237250206737
"1177",11.5880871302005
"1178",-6.48568177982135
"1179",-0.499235175762296
"1180",-2.47287685397129
"1181",1.43457118661198
"1182",-7.01948760047086
"1183",11.6075673223692
"1184",-6.4015742592324
"1185",-6.77979017202919
"1186",18.7247854274272
"1187",10.536515629743
"1188",19.7368704171077
"1189",-3.89917863740962
"1190",12.5828293447645
"1191",-3.62324407440058
"1192",1.97156957803365
"1193",7.87494906246857
"1194",5.00724621154259
"1195",1.24317265294915
"1196",-3.66513903934737
"1197",-0.206911557524474
"1198",-9.69771343415322
"1199",0.245735713667157
"1200",7.46837431416759
"1201",1.55597826009169
"1202",1.13171411977323
"1203",-4.84039519927825
"1204",23.596453491795
"1205",6.34364842098185
"1206",2.23582244215102
"1207",14.9495775138515
"1208",-2.78701495585729
"1209",0.913862850140597
"1210",-1.29622028067786
"1211",-9.55531295796458
"1212",2.29253171684825
"1213",-0.516349931602965
"1214",-8.8013952627785
"1215",3.34602172188608
